Oc,media_erro,var_Erro,desvio_padrao_erro
0,1.2979252964420893,13.352435774363297,3.654098489964836
10,3.22492817681682,168.4131643923199,12.97740977207393
20,4.500112496240843,314.3889299725572,17.731016044563187
30,5.235485150707733,456.7187715450771,21.37097965805679
40,5.522949327963161,601.0473461721177,24.516266970567067
50,5.416196067162171,744.2937653903451,27.281747843390555
60,5.05345442734779,889.581444062949,29.82585194194709
70,4.508542477625364,1035.297288949337,32.176035942131485
80,3.9816379143887675,1172.80811258997,34.2462861138251
90,3.591338913945645,1297.3777717430166,36.01913063558054
100,3.5908833807611833,1405.3035495467661,37.4873785366057
