Oc,media_erro,var_Erro,desvio_padrao_erro
0,1.3162778381971663,13.490672300430331,3.6729650557050406
10,2.7551559957073612,163.2237567700959,12.775905320958508
20,3.71119526031124,301.6748511102414,17.36878956951927
30,4.282712642774091,431.71173090164706,20.77767385685046
40,4.546022188218417,557.952407920357,23.62101623386168
50,4.5409616957861285,677.1449470976823,26.022008898193896
60,4.348358656945799,792.9374309687428,28.159144713018943
70,3.9662340416842548,906.3020870212415,30.104851552884984
80,3.428971818179825,1009.9611030126345,31.779885195082667
90,2.7681525519955392,1105.7003761651936,33.252073261154614
100,2.046608769393096,1193.841614059979,34.55201316942298
