Oc,media_erro,var_Erro,desvio_padrao_erro
0,0.0005305789865703164,26.05080754588781,5.103999171814961
10,0.05621252919929202,118.43342976486899,10.8827124268203
20,0.11176730424492366,211.3571331096723,14.538126877616397
30,0.1678463557307924,302.8927260372601,17.403813548681224
40,0.22355597001101166,394.63867739559305,19.86551477801653
50,0.2801907026148612,485.36305683565723,22.030956784389943
60,0.3362575554829556,576.6899467351778,24.01436958854381
70,0.39239673912985584,668.6556397947052,25.858376588539063
80,0.4474912644044968,759.726822549819,27.56314246507134
90,0.5040969978443489,850.2888769469806,29.159713252139166
100,0.5597459708991888,939.5878799823528,30.65269776026823
